index,label,split
23583,8,train
6045,2,train
12457,4,train
26601,9,train
16274,6,train
24942,9,train
17380,6,train
96,0,train
25379,9,train
3218,1,train
6447,2,train
19873,7,train
26520,9,train
16328,6,train
4056,1,train
17081,6,train
7735,2,train
3151,1,train
22498,8,train
12840,4,train
20571,7,train
4223,1,train
12272,4,train
21045,7,train
5267,1,train
8742,2,train
20152,7,train
7901,2,train
13988,4,train
17415,6,train
21350,7,train
25458,9,train
5996,1,train
8688,2,train
287,0,train
4055,1,train
23113,8,train
26230,9,train
4652,1,train
3900,1,train
11053,3,train
10334,3,train
3308,1,train
13117,4,train
17271,6,train
10548,3,train
11876,4,train
1414,0,train
3046,1,train
14985,5,train
5276,1,train
12380,4,train
5310,1,train
19065,7,train
25238,9,train
18052,6,train
11547,4,train
12105,4,train
22103,8,train
11013,3,train
25760,9,train
22744,8,train
17869,6,train
26240,9,train
4095,1,train
7699,2,train
23608,8,train
20111,7,train
20885,7,train
4836,1,train
20493,7,train
6828,2,train
3384,1,train
14600,5,train
3597,1,train
9881,3,train
1918,0,train
12456,4,train
7668,2,train
13862,4,train
22222,8,train
3231,1,train
325,0,train
5254,1,train
5180,1,train
23576,8,train
14333,5,train
14780,5,train
26470,9,train
16397,6,train
21987,8,train
19349,7,train
3625,1,train
3823,1,train
8751,2,train
14601,5,train
16087,6,train
13994,4,train
22873,8,train
6162,2,train
1667,0,train
11588,4,train
5701,1,train
9206,3,train
19693,7,train
14288,5,train
24983,9,train
6866,2,train
3874,1,train
489,0,train
19926,7,train
13439,4,train
20359,7,train
17766,6,train
726,0,train
16804,6,train
8403,2,train
24264,9,train
5651,1,train
17258,6,train
9396,3,train
9016,3,train
88,0,train
26628,9,train
5093,1,train
15936,5,train
3414,1,train
23547,8,train
17911,6,train
7922,2,train
10203,3,train
13538,4,train
7893,2,train
6419,2,train
24662,9,train
17125,6,train
6869,2,train
22150,8,train
25718,9,train
15781,5,train
23588,8,train
21628,8,train
11461,3,train
7906,2,train
2522,0,train
5752,1,train
18670,7,train
21902,8,train
6709,2,train
22087,8,train
1091,0,train
7665,2,train
20903,7,train
4483,1,train
2279,0,train
19540,7,train
12046,4,train
604,0,train
8522,2,train
23297,8,train
12242,4,train
26378,9,train
7879,2,train
12349,4,train
24528,9,train
4782,1,train
10769,3,train
17189,6,train
19784,7,train
12989,4,train
6513,2,train
21779,8,train
1677,0,train
6994,2,train
15233,5,train
10413,3,train
25131,9,train
11358,3,train
17955,6,train
18834,7,train
7733,2,train
21083,7,train
25317,9,train
11507,4,train
3235,1,train
24648,9,train
16747,6,train
5690,1,train
16707,6,train
22616,8,train
23617,8,train
9638,3,train
18328,6,train
1789,0,train
7286,2,train
8182,2,train
8083,2,train
19227,7,train
9356,3,train
13310,4,train
3363,1,train
4553,1,train
16042,6,train
10322,3,train
11360,3,train
2473,0,train
21550,8,train
16776,6,train
6148,2,train
18649,7,train
3840,1,train
5557,1,train
14156,5,train
14991,5,train
26236,9,train
2439,0,train
19787,7,train
3014,1,train
23746,8,train
7193,2,train
18563,7,train
24980,9,train
2903,0,train
1641,0,train
17040,6,train
166,0,train
7576,2,train
7625,2,train
10492,3,train
13863,4,train
500,0,train
13272,4,train
25323,9,train
24302,9,train
3788,1,train
13514,4,train
6131,2,train
19300,7,train
18835,7,train
14096,5,train
12571,4,train
220,0,train
18536,7,train
24012,9,train
16684,6,train
15635,5,train
9177,3,train
3670,1,train
6628,2,train
521,0,train
7525,2,train
19428,7,train
13704,4,train
16524,6,train
14614,5,train
12514,4,train
20263,7,train
4778,1,train
19516,7,train
19520,7,train
12733,4,train
14517,5,train
23316,8,train
15709,5,train
5850,1,train
22901,8,train
1206,0,train
15968,5,train
630,0,train
16457,6,train
10655,3,train
17934,6,train
6041,2,train
2344,0,train
2107,0,train
2632,0,train
5963,1,train
121,0,train
3560,1,train
20202,7,train
7280,2,train
19330,7,train
17334,6,train
16238,6,train
351,0,train
13743,4,train
4192,1,train
17944,6,train
9278,3,train
19728,7,train
20960,7,train
1973,0,train
15090,5,train
9850,3,train
9286,3,train
14829,5,train
17795,6,train
3042,1,train
691,0,train
24085,9,train
26379,9,train
16978,6,train
10053,3,train
13702,4,train
20989,7,train
6201,2,train
19945,7,train
21086,7,train
20453,7,train
23067,8,train
25514,9,train
1236,0,train
26964,9,train
19690,7,train
12233,4,train
8661,2,train
23836,8,train
19927,7,train
1637,0,train
11061,3,train
7443,2,train
13016,4,train
12960,4,train
3513,1,train
26775,9,train
19481,7,train
9690,3,train
25120,9,train
6592,2,train
18810,7,train
10345,3,train
10262,3,train
19339,7,train
18011,6,train
263,0,train
7813,2,train
7310,2,train
21154,7,train
23109,8,train
14824,5,train
10839,3,train
4719,1,train
9184,3,train
10006,3,train
16878,6,train
5160,1,train
2462,0,train
22083,8,train
10556,3,train
1565,0,train
16912,6,train
9069,3,train
20741,7,train
9031,3,train
9913,3,train
4331,1,train
21176,7,train
21706,8,train
4373,1,train
8447,2,train
1337,0,train
14451,5,train
25746,9,train
21819,8,train
12568,4,train
3155,1,train
8462,2,train
13183,4,train
8466,2,train
26067,9,train
5617,1,train
25190,9,train
16584,6,train
19247,7,train
24816,9,train
11775,4,train
17297,6,train
7072,2,train
24676,9,train
10272,3,train
8849,2,train
24059,9,train
12615,4,train
11777,4,train
18872,7,train
22414,8,train
14382,5,train
5743,1,train
87,0,train
17776,6,train
24613,9,train
16522,6,train
3758,1,train
105,0,train
18028,6,train
24417,9,train
11720,4,train
19842,7,train
19688,7,train
4047,1,train
15907,5,train
11172,3,train
8649,2,train
12297,4,train
7064,2,train
5926,1,train
18422,6,train
25295,9,train
20738,7,train
11036,3,train
19724,7,train
9732,3,train
11210,3,train
16051,6,train
20478,7,train
19204,7,train
9201,3,train
5953,1,train
647,0,train
22917,8,train
9424,3,train
24160,9,train
94,0,train
18296,6,train
8483,2,train
17005,6,train
10072,3,train
3288,1,train
18501,7,train
6362,2,train
25931,9,train
19936,7,train
22839,8,train
26916,9,train
1839,0,train
15148,5,train
20112,7,train
25179,9,train
23797,8,train
16171,6,train
5430,1,train
430,0,train
25445,9,train
19806,7,train
9379,3,train
26925,9,train
14779,5,train
24306,9,train
20117,7,train
19456,7,train
24042,9,train
4687,1,train
2164,0,train
11811,4,train
23798,8,train
589,0,train
18828,7,train
11294,3,train
9123,3,train
5403,1,train
1290,0,train
5107,1,train
23876,8,train
16368,6,train
8479,2,train
11201,3,train
3585,1,train
20159,7,train
722,0,train
16240,6,train
21685,8,train
2452,0,train
13101,4,train
9419,3,train
20275,7,train
19465,7,train
3468,1,train
9510,3,train
18984,7,train
11382,3,train
17783,6,train
8364,2,train
22059,8,train
16805,6,train
9082,3,train
18046,6,train
5755,1,train
9473,3,train
3524,1,train
17736,6,train
19668,7,train
26447,9,train
24970,9,train
7875,2,train
2721,0,train
9993,3,train
14177,5,train
4925,1,train
3742,1,train
18030,6,train
18968,7,train
22316,8,train
17952,6,train
5163,1,train
12948,4,train
5756,1,train
21134,7,train
15275,5,train
17907,6,train
18537,7,train
24182,9,train
2348,0,train
17895,6,train
20372,7,train
25959,9,train
25869,9,train
23664,8,train
19088,7,train
7837,2,train
18428,6,train
13542,4,train
3444,1,train
21230,7,train
19195,7,train
26433,9,train
19969,7,train
20013,7,train
6696,2,train
8631,2,train
2893,0,train
3242,1,train
25406,9,train
24990,9,train
22172,8,train
8833,2,train
8229,2,train
4419,1,train
13429,4,train
12350,4,train
25721,9,train
22155,8,train
6402,2,train
6466,2,train
21131,7,train
12304,4,train
5109,1,train
1444,0,train
20662,7,train
26825,9,train
23597,8,train
25227,9,train
10111,3,train
13945,4,train
12483,4,train
4394,1,train
15292,5,train
5118,1,train
19893,7,train
17281,6,train
3747,1,train
12225,4,train
11330,3,train
1135,0,train
11529,4,train
5534,1,train
13790,4,train
20000,7,train
786,0,train
21054,7,train
15454,5,train
7919,2,train
25345,9,train
2270,0,train
13192,4,train
8369,2,train
21384,7,train
14339,5,train
6811,2,train
8399,2,train
20236,7,train
1047,0,train
7343,2,train
2148,0,train
13639,4,train
10521,3,train
24082,9,train
26736,9,train
20834,7,train
26011,9,train
10414,3,train
10194,3,train
16296,6,train
19292,7,train
755,0,train
9291,3,train
7325,2,train
3696,1,train
5604,1,train
6907,2,train
16901,6,train
13416,4,train
97,0,train
21380,7,train
25928,9,train
24524,9,train
4818,1,train
18948,7,train
16406,6,train
4109,1,train
985,0,train
17285,6,train
13795,4,train
5075,1,train
12368,4,train
18338,6,train
23026,8,train
1086,0,train
21861,8,train
23334,8,train
2652,0,train
20481,7,train
8927,2,train
3144,1,train
17069,6,train
5244,1,train
3369,1,train
2132,0,train
13321,4,train
15791,5,train
16126,6,train
17880,6,train
23083,8,train
23700,8,train
21159,7,train
16080,6,train
24833,9,train
1263,0,train
13344,4,train
21731,8,train
7246,2,train
13835,4,train
24754,9,train
2835,0,train
11608,4,train
18617,7,train
195,0,train
17491,6,train
17083,6,train
26908,9,train
21633,8,train
26366,9,train
10623,3,train
2629,0,train
5966,1,train
1563,0,train
3903,1,train
12647,4,train
26340,9,train
5348,1,train
3527,1,train
13284,4,train
13288,4,train
17511,6,train
21680,8,train
17669,6,train
23292,8,train
481,0,train
7051,2,train
18142,6,train
10973,3,train
10349,3,train
629,0,train
20584,7,train
21873,8,train
24494,9,train
21248,7,train
6453,2,train
19184,7,train
3318,1,train
23473,8,train
16041,6,train
18416,6,train
8691,2,train
24938,9,train
18061,6,train
3870,1,train
6604,2,train
24855,9,train
25333,9,train
3070,1,train
14425,5,train
21940,8,train
9689,3,train
11910,4,train
18708,7,train
14917,5,train
9086,3,train
13868,4,train
1111,0,train
12813,4,train
17755,6,train
24399,9,train
19906,7,train
23526,8,train
6359,2,train
9360,3,train
12543,4,train
12788,4,train
15652,5,train
16790,6,train
8939,2,train
17311,6,train
25013,9,train
19989,7,train
10933,3,train
13218,4,train
2045,0,train
5978,1,train
15182,5,train
21769,8,train
14214,5,train
12635,4,train
2166,0,train
14504,5,train
6429,2,train
22766,8,train
19745,7,train
8336,2,train
9779,3,train
15577,5,train
17024,6,train
24928,9,train
15087,5,train
20138,7,train
8243,2,train
5317,1,train
14785,5,train
18148,6,train
12988,4,train
26852,9,train
20711,7,train
11585,4,train
12807,4,train
26371,9,train
16035,6,train
12024,4,train
1037,0,train
22940,8,train
24326,9,train
15923,5,train
10787,3,train
9903,3,train
13700,4,train
596,0,train
25110,9,train
17214,6,train
7914,2,train
21423,7,train
25093,9,train
10652,3,train
3275,1,train
9834,3,train
24210,9,train
3459,1,train
17793,6,train
5766,1,train
14225,5,train
3198,1,train
3157,1,train
4718,1,train
22571,8,train
14848,5,train
22463,8,train
3683,1,train
26484,9,train
13030,4,train
25802,9,train
3974,1,train
17996,6,train
6618,2,train
14761,5,train
13888,4,train
7662,2,train
5407,1,train
665,0,train
307,0,train
13805,4,train
15797,5,train
12305,4,train
1961,0,train
18611,7,train
7939,2,train
9142,3,train
22583,8,train
8667,2,train
2851,0,train
5329,1,train
18778,7,train
24947,9,train
3604,1,train
26692,9,train
19405,7,train
20874,7,train
20649,7,train
6771,2,train
17354,6,train
3736,1,train
22767,8,train
9320,3,train
17699,6,train
12116,4,train
11743,4,train
2033,0,train
276,0,train
3923,1,train
14577,5,train
9129,3,train
18102,6,train
25961,9,train
1602,0,train
24799,9,train
20149,7,train
9572,3,train
24974,9,train
1650,0,train
23951,8,train
1040,0,train
19450,7,train
17649,6,train
20433,7,train
338,0,train
12205,4,train
3177,1,train
24152,9,train
24790,9,train
17113,6,train
25242,9,train
13237,4,train
5669,1,train
16061,6,train
22438,8,train
8790,2,train
16659,6,train
9798,3,train
18109,6,train
9847,3,train
20399,7,train
24767,9,train
2566,0,train
2486,0,train
17337,6,train
4166,1,train
24725,9,train
2366,0,train
3918,1,train
5306,1,train
9163,3,train
13345,4,train
17464,6,train
17651,6,train
11039,3,train
17229,6,train
23647,8,train
17424,6,train
4888,1,train
10925,3,train
22854,8,train
15014,5,train
5255,1,train
23163,8,train
21963,8,train
1941,0,train
9820,3,train
26776,9,train
12886,4,train
6637,2,train
25677,9,train
21348,7,train
22911,8,train
3119,1,train
18397,6,train
13467,4,train
2226,0,train
15605,5,train
22563,8,train
6097,2,train
8401,2,train
10110,3,train
6218,2,train
5817,1,train
3687,1,train
25229,9,train
5250,1,train
511,0,train
24190,9,train
5258,1,train
21460,7,train
10581,3,train
18526,7,train
5973,1,train
4674,1,train
5691,1,train
13327,4,train
19001,7,train
24886,9,train
15478,5,train
19376,7,train
18643,7,train
1933,0,train
4472,1,train
8857,2,train
17848,6,train
11542,4,train
20394,7,train
4711,1,train
24853,9,train
11931,4,train
24225,9,train
21736,8,train
21474,7,train
21135,7,train
10078,3,train
4786,1,train
8252,2,train
14452,5,train
13376,4,train
10727,3,train
6590,2,train
20951,7,train
23954,8,train
24441,9,train
19056,7,train
7689,2,train
6160,2,train
23891,8,train
13253,4,train
11021,3,train
10100,3,train
7740,2,train
11282,3,train
11998,4,train
21547,8,train
19021,7,train
19667,7,train
13473,4,train
25951,9,train
24732,9,train
24138,9,train
16925,6,train
2991,0,train
7845,2,train
21519,8,train
988,0,train
21112,7,train
14992,5,train
6166,2,train
21378,7,train
13,0,train
6945,2,train
22742,8,train
3538,1,train
12291,4,train
10279,3,train
9906,3,train
5236,1,train
17169,6,train
9897,3,train
17439,6,train
15311,5,train
23563,8,train
17188,6,train
11722,4,train
2463,0,train
18803,7,train
15938,5,train
7431,2,train
18168,6,train
383,0,train
3622,1,train
20592,7,train
26759,9,train
1922,0,train
9194,3,train
24002,9,train
11296,3,train
513,0,train
13354,4,train
19713,7,train
8249,2,train
5328,1,train
25282,9,train
18694,7,train
23706,8,train
18991,7,train
594,0,train
14380,5,train
3890,1,train
4120,1,train
16787,6,train
1033,0,train
20887,7,train
7934,2,train
19680,7,train
22760,8,train
24287,9,train
15751,5,train
9749,3,train
18221,6,train
9318,3,train
25405,9,train
18126,6,train
13558,4,train
738,0,train
22951,8,train
22364,8,train
26,0,train
5193,1,train
642,0,train
19567,7,train
16186,6,train
14017,5,train
3011,1,train
4854,1,train
13935,4,train
11514,4,train
11642,4,train
20328,7,train
3102,1,train
5707,1,train
15966,5,train
104,0,train
2960,0,train
19153,7,train
10254,3,train
12916,4,train
3693,1,train
12873,4,train
20364,7,train
13586,4,train
11965,4,train
25539,9,train
5506,1,train
24946,9,train
21416,7,train
23569,8,train
23663,8,train
18955,7,train
24434,9,train
807,0,train
7011,2,train
6506,2,train
17748,6,train
10103,3,train
3286,1,train
8207,2,train
11665,4,train
24801,9,train
22376,8,train
2601,0,train
20553,7,train
26877,9,train
6385,2,train
15585,5,train
7053,2,train
3937,1,train
1811,0,train
19497,7,train
4020,1,train
4445,1,train
59,0,train
17830,6,train
19110,7,train
12854,4,train
13645,4,train
18989,7,train
15328,5,train
13811,4,train
26401,9,train
21485,7,train
1189,0,train
14305,5,train
4435,1,train
15700,5,train
7810,2,train
14406,5,train
4256,1,train
990,0,train
781,0,train
19545,7,train
8217,2,train
24000,9,train
25254,9,train
12273,4,train
1323,0,train
6538,2,train
2866,0,train
4891,1,train
15488,5,train
7801,2,train
1272,0,train
14690,5,train
2870,0,train
16482,6,train
6035,2,train
23657,8,train
12336,4,train
26583,9,train
17268,6,train
11964,4,train
15494,5,train
5040,1,train
2702,0,train
7932,2,train
13622,4,train
25966,9,train
3669,1,train
9963,3,train
22445,8,train
19145,7,train
10868,3,train
9466,3,train
21199,7,train
11567,4,train
17794,6,train
1744,0,train
17573,6,train
1018,0,train
12306,4,train
4338,1,train
14563,5,train
20821,7,train
6330,2,train
14618,5,train
15074,5,train
19527,7,train
2492,0,train
10041,3,train
24529,9,train
9484,3,train
4329,1,train
4410,1,train
2472,0,train
4459,1,train
8648,2,train
22277,8,train
21477,7,train
19793,7,train
13290,4,train
8820,2,train
6676,2,train
18629,7,train
1909,0,train
24656,9,train
23471,8,train
3451,1,train
18116,6,train
18267,6,train
15794,5,train
14130,5,train
13641,4,train
26552,9,train
800,0,train
26737,9,train
23718,8,train
7153,2,train
19954,7,train
17677,6,train
6396,2,train
20829,7,train
2910,0,train
1466,0,train
17237,6,train
16019,6,train
17027,6,train
13164,4,train
15714,5,train
16194,6,train
20808,7,train
13824,4,train
19855,7,train
20716,7,train
2481,0,train
15479,5,train
7966,2,train
1379,0,train
15514,5,train
17323,6,train
12821,4,train
14453,5,train
18544,7,train
22578,8,train
6470,2,train
1862,0,train
5783,1,train
11327,3,train
22331,8,train
13515,4,train
14471,5,train
20265,7,train
26064,9,train
7439,2,train
8398,2,train
20832,7,train
1764,0,train
12394,4,train
21022,7,train
24447,9,train
21652,8,train
19103,7,train
8241,2,train
16826,6,train
2194,0,train
19941,7,train
14711,5,train
7115,2,train
8167,2,train
3185,1,train
15552,5,train
7231,2,train
10832,3,train
2609,0,train
3671,1,train
19282,7,train
3114,1,train
2545,0,train
19090,7,train
13168,4,train
19098,7,train
8766,2,train
19420,7,train
11074,3,train
15820,5,train
14265,5,train
24723,9,train
26247,9,train
9825,3,train
18012,6,train
10183,3,train
14590,5,train
20575,7,train
159,0,train
9854,3,train
20908,7,train
21525,8,train
3148,1,train
3360,1,train
144,0,train
13045,4,train
9562,3,train
2011,0,train
17754,6,train
13426,4,train
21612,8,train
20596,7,train
14630,5,train
18182,6,train
679,0,train
14475,5,train
11043,3,train
26537,9,train
4230,1,train
18550,7,train
24370,9,train
13737,4,train
4721,1,train
18474,6,train
24428,9,train
14629,5,train
1053,0,train
19280,7,train
20591,7,train
16343,6,train
3090,1,train
7523,2,train
21852,8,train
18932,7,train
1228,0,train
11422,3,train
8005,2,train
6186,2,train
714,0,train
7159,2,train
1864,0,train
18766,7,train
8307,2,train
1302,0,train
19660,7,train
12294,4,train
15160,5,train
22942,8,train
5018,1,train
3171,1,train
20547,7,train
7228,2,train
5897,1,train
12919,4,train
21035,7,train
10724,3,train
19149,7,train
10030,3,train
10448,3,train
16797,6,train
13153,4,train
